"year","MHW","baseline_region","latitude","longitude","site","affiliated_mpa","mpa_class","mpa_designation","zone","transect","pisaster_brevispinus","pterygophora_californica","eisenia_arborea","macrocystis_pyrifera","pisaster_giganteus","stephanocystis_osmundacea","strongylocentrotus_purpuratus","mesocentrotus_franciscanus","patiria_miniata","tethya_californiana","kelletia_kelletii","orthasterias_koehleri","pisaster_ochraceus","pycnopodia_helianthoides","loxorhynchus_grandis","neobernaya_spadicea","cancridae","lytechinus_pictus","dermasterias_imbricata","crassadoma_gigantea","henricia_leviuscula","nereocystis_luetkeana","pomaulax_gibberosus","aplysia_californica","cryptochiton_stelleri","mediaster_aequalis","loxorhynchus_crispatus_scyra_acutifrons","stylaster_californicus","haliotis_rufescens","metridium","megathura_crenulata","alaria_marginata","anthopleura_sola","pugettia_producta","megastraea_undosa","anthopleura_xanthogrammica","pugettia_richii","costaria_costata","cucumaria_miniata","cribrinopsis_albopunctata","ceratostoma_foliatum","pugettia_foliata","styela_montereyensis","apostichopus_parvimensis","apostichopus_californicus","laminaria_setchellii","balanus_nubilus","laminaria_farlowii","centrostephanus_coronatus","pleurophycus_gardneri","pachycerianthus_fimbriatus","haliotis_walallensis","haliotis_kamtschatkana","linckia_columbiae","solaster_dawsoni","craniella_arb","aplysia_vaccaria","cryptolithodes_sitchensis","leptasterias_hexactis","whole_urchin_test","macrocystis_stipes","urticina"
2015,"during","CENTRAL",36.537439,-121.93567,"BUTTERFLY_DC","Carmel Bay SMCA","SMCA","SMCA","INNER","2",0,8,0,6,2,3,2173,6,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,21,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0
2015,"during","CENTRAL",36.537439,-121.93567,"BUTTERFLY_DC","Carmel Bay SMCA","SMCA","SMCA","MID","1",0,0,0,6,5,0,1419,31,31,13,0,0,0,0,0,0,0,0,2,0,5,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20,3,0,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,444,2
2015,"during","CENTRAL",36.537439,-121.93567,"BUTTERFLY_DC","Carmel Bay SMCA","SMCA","SMCA","MID","2",0,1,0,29,2,0,228,28,48,4,0,0,0,0,0,0,0,0,5,27,7,0,11,0,3,0,3,3,2,0,0,0,0,0,0,0,0,0,7,14,0,0,16,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1
2015,"during","CENTRAL",36.537439,-121.93567,"BUTTERFLY_DC","Carmel Bay SMCA","SMCA","SMCA","OUTER","1",0,2,0,4,0,4,129,95,30,0,0,0,0,0,0,3,0,0,1,0,5,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16,13,1,0,1,0,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,197,13
2015,"during","CENTRAL",36.537439,-121.93567,"BUTTERFLY_DC","Carmel Bay SMCA","SMCA","SMCA","OUTER","2",0,0,0,0,0,9,94,61,27,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA,7
2015,"during","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","INNER","1",0,7,0,0,0,10,206,32,37,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,3,0,1,62,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1
2015,"during","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","INNER","2",0,3,0,1,0,4,37,2,21,6,0,0,1,0,0,0,0,0,2,0,2,0,0,0,8,0,0,0,7,0,0,0,0,0,1,0,0,0,0,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,"during","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","MID","1",0,3,0,26,1,12,160,21,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,17,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3
2015,"during","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","MID","2",0,4,0,0,2,18,243,13,34,29,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,1,0,5,0,0,0,1,0,4,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,8
2015,"during","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","OUTER","1",0,47,0,2,1,4,103,50,50,4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,9,0,0,0,0,2,2,0,0,0,6,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,35,7
2015,"during","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","OUTER","2",0,7,0,0,0,5,88,47,40,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,NA,7
2015,"during","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","INNER","1",0,3,0,0,0,0,35,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2015,"during","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","INNER","2",0,6,0,0,2,2,105,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,262,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2015,"during","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","MID","1",0,2,0,10,5,0,611,24,24,16,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,4,21,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1
2015,"during","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","MID","2",0,21,0,2,0,0,2801,66,31,0,0,0,0,1,0,0,0,0,7,0,0,0,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,13,0,0,2,0,0,30,405,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
2015,"during","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","OUTER","1",0,0,1,1,0,1,120,19,63,26,0,0,0,0,1,0,0,0,0,0,1,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,11,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0
2015,"during","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","OUTER","2",0,0,0,0,0,0,157,37,44,22,0,0,0,0,0,0,0,0,22,2,0,0,7,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,8,10,0,0,16,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5
2015,"during","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","INNER","1",0,70,0,0,1,15,686,18,17,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,10,0,2,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
2015,"during","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","INNER","2",0,38,0,0,0,64,1574,8,67,26,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2015,"during","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","MID","1",0,61,0,9,0,34,300,81,34,63,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,51,0
2015,"during","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","MID","2",0,21,0,10,0,26,63,11,38,58,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1
2015,"during","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","OUTER","1",0,40,2,2,1,2,91,20,43,79,1,0,0,0,0,0,1,0,0,3,1,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,55,0
2015,"during","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","OUTER","2",0,59,0,1,0,17,46,2,21,47,0,0,0,0,0,0,0,0,0,0,2,0,5,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,21,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2
2015,"during","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","INNER","1",0,4,0,2,1,2,1230,16,44,11,0,0,0,0,0,0,0,0,7,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
2015,"during","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","INNER","2",0,1,0,0,0,17,1682,16,48,15,0,0,0,0,0,0,0,0,1,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2015,"during","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","MID","1",0,98,0,0,0,6,92,36,35,26,1,0,0,0,0,0,0,0,0,2,3,0,10,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,2
2015,"during","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","MID","2",0,91,0,0,0,21,113,10,32,12,0,0,0,0,0,0,0,0,1,0,2,0,26,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
2015,"during","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","OUTER","1",0,57,0,0,0,34,37,31,30,33,0,0,0,0,0,0,0,0,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2015,"during","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","OUTER","2",0,0,0,0,0,0,133,32,25,58,0,0,0,0,0,0,0,0,0,10,2,0,9,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2
2015,"during","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","INNER","1",0,74,0,3,5,7,286,0,14,2,0,0,7,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,6,0,48,0,0,177,167,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0
2015,"during","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","INNER","2",0,0,0,3,0,0,1453,0,0,0,0,0,15,0,0,0,0,0,3,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,54,0,0,0,3,1,0,24,0,0,81,82,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7
2015,"during","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","MID","1",0,2,0,6,1,6,639,62,43,30,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,36,6,0,35,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1
2015,"during","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","MID","2",0,0,0,27,0,0,488,19,44,14,1,0,0,0,0,0,1,0,2,4,7,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,59,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0
2015,"during","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","OUTER","1",0,15,0,9,0,3,138,19,57,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,402,2
2015,"during","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","OUTER","2",0,55,2,3,0,0,94,28,29,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,35,0
2015,"during","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,17,1,29,260,6,43,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,200,0,0,0,0,1,0,0,0,0,0,0,0,0,92,0
2015,"during","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,27,0,46,53,1,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0
2015,"during","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,13,2,2,78,22,62,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0
2015,"during","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,31,1,7,69,7,59,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0
2015,"during","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,19,2,0,41,23,24,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,360,1
2015,"during","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,28,2,0,19,5,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0
2015,"during","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2015,"during","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,0,0,1,13,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0
2015,"during","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,10,0,8,38,0,43,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,2,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0
2015,"during","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,24,3,4,143,9,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,8,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0
2015,"during","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,13,0,0,59,4,80,1,0,0,1,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,2,3,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0
2015,"during","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,14,4,0,332,17,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,1,0,0,0,0,0,0,0,12,3,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0
2015,"during","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,14,0,20,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0
2015,"during","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,9,0,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
2015,"during","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,24,4,0,40,7,25,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,367,1
2015,"during","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,8,3,1,220,37,24,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2
2015,"during","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,2,0,0,6,38,250,7,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
2015,"during","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,3,3,0,15,19,31,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2015,"during","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,0,0,0,54,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2015,"during","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,1,0,4,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,"during","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,13,1,47,37,1,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,13,0,1,0,0,0,103,0,0,0,0,0,2,0,0,0,0,0,0,0,63,0
2015,"during","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,14,2,48,736,6,27,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,300,0,0,0,0,0,2,0,0,0,0,0,0,0,179,0
2015,"during","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,29,1,0,47,4,90,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,331,4
2015,"during","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,21,1,0,73,18,84,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2
2015,"during","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,18,1,33,38,8,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
2015,"during","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,11,1,19,34,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0
2015,"during","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,22,1,17,38,3,26,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0
2015,"during","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,16,1,47,31,5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1
2015,"during","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,25,1,1,59,1,26,10,5,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,187,1
2015,"during","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,20,0,9,61,14,21,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2
2015,"during","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,0,1,6,40,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2015,"during","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,2,1,10,43,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2015,"during","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,1,3,2,126,11,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015,"during","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,1,4,76,202,11,58,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015,"during","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,5,9,0,19,3,68,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,293,2
